HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.C1,Input.C2,Input.C3,Input.C4,Input.C5,Input.C6,Input.C7,Input.C8,Input.C9,Input.C10,Input.C11,Input.C12,Input.C13,Input.C14,Input.C15,Input.C16,Input.C17,Input.C18,Input.C19,Input.C20,Input.C21,Input.C22,Input.C23,Input.C24,Input.C25,Answer.Q5FreeTextInput,Approve,Reject
3XD2A6FGFOV2O95APHU26M5O1G09SG,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:04 PDT 2016,,,352YTHGROWEENEJCNUREAKJSRF1H44,A3FW9NWR6TJ4M9,Rejected,Fri Oct 21 19:47:48 PDT 2016,Fri Oct 21 19:48:39 PDT 2016,Sun Oct 23 19:48:39 PDT 2016,,Sat Oct 22 11:46:03 PDT 2016,The format of your answer is wrong,51,0% (0/17),0% (0/17),0% (0/17),USR: Who founded the IMG?,SYS: Are you asking for information about International Management Group?,USR: Yes,SYS: IMG was founded by Mark McCormack,USR: What company acquired IMG ?,SYS: Forstmann Little accquired IMG in 2004,USR: When was the firm founded?,SYS: Which firm are you asking about?,USR: Forstmann Little,SYS: 1978,Suggested answer:,(1) Who founded the International Management Group (IMG)?,Answer: Mark McCormack,(2) What company acquired IMG in 2004?,Answer:Forstmann Little & Co.,(3)In what year was the Forstmann Little & Co. founded?,Answer: 1978,,,,,,,,,1|5|5|5|5|5,,
3XD2A6FGFOV2O95APHU26M5O1G09SG,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:04 PDT 2016,,,39K0FND3AIGFHH04NSHIFSDO0BPAMA,A3LXDRJWO7NNOB,Approved,Fri Oct 21 17:14:20 PDT 2016,Fri Oct 21 17:15:20 PDT 2016,Sun Oct 23 17:15:20 PDT 2016,Sat Oct 22 12:49:48 PDT 2016,,,60,93% (13/14),93% (13/14),93% (13/14),USR: Who founded the IMG?,SYS: Are you asking for information about International Management Group?,USR: Yes,SYS: IMG was founded by Mark McCormack,USR: What company acquired IMG ?,SYS: Forstmann Little accquired IMG in 2004,USR: When was the firm founded?,SYS: Which firm are you asking about?,USR: Forstmann Little,SYS: 1978,Suggested answer:,(1) Who founded the International Management Group (IMG)?,Answer: Mark McCormack,(2) What company acquired IMG in 2004?,Answer:Forstmann Little & Co.,(3)In what year was the Forstmann Little & Co. founded?,Answer: 1978,,,,,,,,,111|5|5|5|5|5,,
3XD2A6FGFOV2O95APHU26M5O1G09SG,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:04 PDT 2016,,,3Z7ISHFUH1W1X0685JNYR332PR7Z8C,AF1MN25P3XFLG,Approved,Fri Oct 21 17:31:09 PDT 2016,Fri Oct 21 17:32:22 PDT 2016,Sun Oct 23 17:32:22 PDT 2016,Sat Oct 22 12:49:48 PDT 2016,,,73,84% (16/19),84% (16/19),84% (16/19),USR: Who founded the IMG?,SYS: Are you asking for information about International Management Group?,USR: Yes,SYS: IMG was founded by Mark McCormack,USR: What company acquired IMG ?,SYS: Forstmann Little accquired IMG in 2004,USR: When was the firm founded?,SYS: Which firm are you asking about?,USR: Forstmann Little,SYS: 1978,Suggested answer:,(1) Who founded the International Management Group (IMG)?,Answer: Mark McCormack,(2) What company acquired IMG in 2004?,Answer:Forstmann Little & Co.,(3)In what year was the Forstmann Little & Co. founded?,Answer: 1978,,,,,,,,,111|5|5|5|5|5,,
3XD2A6FGFOV2O95APHU26M5O1G09SG,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:04 PDT 2016,,,378XPAWRUDETLYAD2DJQNZ67J4RAIK,A3VZO6USQODUWW,Approved,Sat Oct 22 13:00:18 PDT 2016,Sat Oct 22 13:02:23 PDT 2016,Mon Oct 24 13:02:23 PDT 2016,Sat Oct 22 13:34:38 PDT 2016,,,125,100% (1/1),100% (1/1),100% (1/1),USR: Who founded the IMG?,SYS: Are you asking for information about International Management Group?,USR: Yes,SYS: IMG was founded by Mark McCormack,USR: What company acquired IMG ?,SYS: Forstmann Little accquired IMG in 2004,USR: When was the firm founded?,SYS: Which firm are you asking about?,USR: Forstmann Little,SYS: 1978,Suggested answer:,(1) Who founded the International Management Group (IMG)?,Answer: Mark McCormack,(2) What company acquired IMG in 2004?,Answer:Forstmann Little & Co.,(3)In what year was the Forstmann Little & Co. founded?,Answer: 1978,,,,,,,,,111|5|5|5|5|5,,
3XD2A6FGFOV2O95APHU26M5O1G09SG,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:04 PDT 2016,,,3YHH42UU5CGZAMK1VEJAQ9MMRKQ0LA,AD3ZSVTCXP0Y5,Rejected,Fri Oct 21 18:38:47 PDT 2016,Fri Oct 21 18:41:05 PDT 2016,Sun Oct 23 18:41:05 PDT 2016,,Sat Oct 22 11:46:04 PDT 2016,The format of your answer is wrong,138,0% (0/18),0% (0/18),0% (0/18),USR: Who founded the IMG?,SYS: Are you asking for information about International Management Group?,USR: Yes,SYS: IMG was founded by Mark McCormack,USR: What company acquired IMG ?,SYS: Forstmann Little accquired IMG in 2004,USR: When was the firm founded?,SYS: Which firm are you asking about?,USR: Forstmann Little,SYS: 1978,Suggested answer:,(1) Who founded the International Management Group (IMG)?,Answer: Mark McCormack,(2) What company acquired IMG in 2004?,Answer:Forstmann Little & Co.,(3)In what year was the Forstmann Little & Co. founded?,Answer: 1978,,,,,,,,,11111|Yes|Yes|Yes|Yes|Yes,,
3XD2A6FGFOV2O95APHU26M5O1G09SG,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:04 PDT 2016,,,3TK8OJTYM2M5U80FQ306SJLWQSEPV3,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:04:03 PDT 2016,Sat Oct 22 12:06:45 PDT 2016,Mon Oct 24 12:06:45 PDT 2016,Sat Oct 22 12:49:48 PDT 2016,,,162,100% (18/18),100% (18/18),100% (18/18),USR: Who founded the IMG?,SYS: Are you asking for information about International Management Group?,USR: Yes,SYS: IMG was founded by Mark McCormack,USR: What company acquired IMG ?,SYS: Forstmann Little accquired IMG in 2004,USR: When was the firm founded?,SYS: Which firm are you asking about?,USR: Forstmann Little,SYS: 1978,Suggested answer:,(1) Who founded the International Management Group (IMG)?,Answer: Mark McCormack,(2) What company acquired IMG in 2004?,Answer:Forstmann Little & Co.,(3)In what year was the Forstmann Little & Co. founded?,Answer: 1978,,,,,,,,,111|5|5|5|5|5,,
3XD2A6FGFOV2O95APHU26M5O1G09SG,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:04 PDT 2016,,,3OS46CRSLG0XK2IAB71XMJUFVLD6VZ,A2JE9N5B0TUTXB,Approved,Fri Oct 21 18:05:48 PDT 2016,Fri Oct 21 18:10:30 PDT 2016,Sun Oct 23 18:10:30 PDT 2016,Sat Oct 22 12:49:48 PDT 2016,,,282,100% (1/1),100% (1/1),100% (1/1),USR: Who founded the IMG?,SYS: Are you asking for information about International Management Group?,USR: Yes,SYS: IMG was founded by Mark McCormack,USR: What company acquired IMG ?,SYS: Forstmann Little accquired IMG in 2004,USR: When was the firm founded?,SYS: Which firm are you asking about?,USR: Forstmann Little,SYS: 1978,Suggested answer:,(1) Who founded the International Management Group (IMG)?,Answer: Mark McCormack,(2) What company acquired IMG in 2004?,Answer:Forstmann Little & Co.,(3)In what year was the Forstmann Little & Co. founded?,Answer: 1978,,,,,,,,,101|4|5|4|3|4,,
3ZRKL6Z1E94H3JSI3N0CY3RB5TVGSE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:21 PDT 2016,,,3G2UL9A02EFV9CHET9YHG5EC937678,AD3ZSVTCXP0Y5,Rejected,Fri Oct 21 18:41:10 PDT 2016,Fri Oct 21 18:42:05 PDT 2016,Sun Oct 23 18:42:05 PDT 2016,,Sat Oct 22 11:46:04 PDT 2016,The format of your answer is wrong,55,0% (0/18),0% (0/18),0% (0/18),USR: When did the Sago Mine disaster occur?,SYS: 2006,USR: Who was the sole survivor?,SYS: Jr.McCloy,USR: What company owned the Sago Mine?,SYS: International Coal,USR: How many miners died in the disaster?,SYS:twelve,USR: In what state was the Sago mine?,SYS: Virginia,USR: What organization investigated the disaster?,SYS: MSHA,Suggested answer:,(1) On what date did the Sago Mine disaster occur?,"Answer:  Jan. 2, 2006",(2) Who was the sole survivor?,Answer:Randal Mccloy,(3) What company owned the Sago Mine?,Answer:International Coal Group,(4)How many miners died in the disaster?,Answer:12,(5) In what state was the Sago mine?,Answer:West Virginia,(6) What organization investigated the disaster?,Answer:the Mine Safety and Health Administration,111111|yes|yes|yes|yes|yes,,
3ZRKL6Z1E94H3JSI3N0CY3RB5TVGSE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:21 PDT 2016,,,3W8CV64QJ30FKKPO4PN5RSU8D9U9HB,A3LXDRJWO7NNOB,Approved,Sat Oct 22 12:59:00 PDT 2016,Sat Oct 22 13:00:01 PDT 2016,Mon Oct 24 13:00:01 PDT 2016,Sat Oct 22 13:34:38 PDT 2016,,,61,93% (13/14),93% (13/14),93% (13/14),USR: When did the Sago Mine disaster occur?,SYS: 2006,USR: Who was the sole survivor?,SYS: Jr.McCloy,USR: What company owned the Sago Mine?,SYS: International Coal,USR: How many miners died in the disaster?,SYS:twelve,USR: In what state was the Sago mine?,SYS: Virginia,USR: What organization investigated the disaster?,SYS: MSHA,Suggested answer:,(1) On what date did the Sago Mine disaster occur?,"Answer:  Jan. 2, 2006",(2) Who was the sole survivor?,Answer:Randal Mccloy,(3) What company owned the Sago Mine?,Answer:International Coal Group,(4)How many miners died in the disaster?,Answer:12,(5) In what state was the Sago mine?,Answer:West Virginia,(6) What organization investigated the disaster?,Answer:the Mine Safety and Health Administration,101111|4|4|4|5|4,,
3ZRKL6Z1E94H3JSI3N0CY3RB5TVGSE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:21 PDT 2016,,,3WS1NTTKEZDDAUA593GCVWH2URXF0J,A1RV5A8RH1T47O,Approved,Sat Oct 22 14:12:18 PDT 2016,Sat Oct 22 14:13:40 PDT 2016,Mon Oct 24 14:13:40 PDT 2016,Sat Oct 22 15:48:24 PDT 2016,,,82,100% (10/10),100% (10/10),100% (10/10),USR: When did the Sago Mine disaster occur?,SYS: 2006,USR: Who was the sole survivor?,SYS: Jr.McCloy,USR: What company owned the Sago Mine?,SYS: International Coal,USR: How many miners died in the disaster?,SYS:twelve,USR: In what state was the Sago mine?,SYS: Virginia,USR: What organization investigated the disaster?,SYS: MSHA,Suggested answer:,(1) On what date did the Sago Mine disaster occur?,"Answer:  Jan. 2, 2006",(2) Who was the sole survivor?,Answer:Randal Mccloy,(3) What company owned the Sago Mine?,Answer:International Coal Group,(4)How many miners died in the disaster?,Answer:12,(5) In what state was the Sago mine?,Answer:West Virginia,(6) What organization investigated the disaster?,Answer:the Mine Safety and Health Administration,000100|2|2|3|3|2,,
3ZRKL6Z1E94H3JSI3N0CY3RB5TVGSE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:21 PDT 2016,,,39GXDJN2OUFKOG1Y4MYV6XQ61IF8V3,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:06:46 PDT 2016,Sat Oct 22 12:08:28 PDT 2016,Mon Oct 24 12:08:28 PDT 2016,Sat Oct 22 12:49:48 PDT 2016,,,102,100% (18/18),100% (18/18),100% (18/18),USR: When did the Sago Mine disaster occur?,SYS: 2006,USR: Who was the sole survivor?,SYS: Jr.McCloy,USR: What company owned the Sago Mine?,SYS: International Coal,USR: How many miners died in the disaster?,SYS:twelve,USR: In what state was the Sago mine?,SYS: Virginia,USR: What organization investigated the disaster?,SYS: MSHA,Suggested answer:,(1) On what date did the Sago Mine disaster occur?,"Answer:  Jan. 2, 2006",(2) Who was the sole survivor?,Answer:Randal Mccloy,(3) What company owned the Sago Mine?,Answer:International Coal Group,(4)How many miners died in the disaster?,Answer:12,(5) In what state was the Sago mine?,Answer:West Virginia,(6) What organization investigated the disaster?,Answer:the Mine Safety and Health Administration,101111|4|4|3|4|4,,
3ZRKL6Z1E94H3JSI3N0CY3RB5TVGSE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:21 PDT 2016,,,35BLDD71I7YZ8C2LDCY8JHNA0PMVZR,A4OP2EVJZF1PD,Rejected,Fri Oct 21 21:45:09 PDT 2016,Fri Oct 21 21:46:59 PDT 2016,Sun Oct 23 21:46:59 PDT 2016,,Sat Oct 22 12:48:20 PDT 2016,Your answer format isn't correct,110,50% (3/6),50% (3/6),50% (3/6),USR: When did the Sago Mine disaster occur?,SYS: 2006,USR: Who was the sole survivor?,SYS: Jr.McCloy,USR: What company owned the Sago Mine?,SYS: International Coal,USR: How many miners died in the disaster?,SYS:twelve,USR: In what state was the Sago mine?,SYS: Virginia,USR: What organization investigated the disaster?,SYS: MSHA,Suggested answer:,(1) On what date did the Sago Mine disaster occur?,"Answer:  Jan. 2, 2006",(2) Who was the sole survivor?,Answer:Randal Mccloy,(3) What company owned the Sago Mine?,Answer:International Coal Group,(4)How many miners died in the disaster?,Answer:12,(5) In what state was the Sago mine?,Answer:West Virginia,(6) What organization investigated the disaster?,Answer:the Mine Safety and Health Administration,11111|1|1|1|1|1,,
3ZRKL6Z1E94H3JSI3N0CY3RB5TVGSE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:21 PDT 2016,,,3I0BTBYZAYMJALR0ET80KHOI0ZY0Y6,A3FW9NWR6TJ4M9,Rejected,Fri Oct 21 19:42:19 PDT 2016,Fri Oct 21 19:44:16 PDT 2016,Sun Oct 23 19:44:16 PDT 2016,,Sat Oct 22 12:48:20 PDT 2016,Your answer format isn't correct,117,0% (0/17),0% (0/17),0% (0/17),USR: When did the Sago Mine disaster occur?,SYS: 2006,USR: Who was the sole survivor?,SYS: Jr.McCloy,USR: What company owned the Sago Mine?,SYS: International Coal,USR: How many miners died in the disaster?,SYS:twelve,USR: In what state was the Sago mine?,SYS: Virginia,USR: What organization investigated the disaster?,SYS: MSHA,Suggested answer:,(1) On what date did the Sago Mine disaster occur?,"Answer:  Jan. 2, 2006",(2) Who was the sole survivor?,Answer:Randal Mccloy,(3) What company owned the Sago Mine?,Answer:International Coal Group,(4)How many miners died in the disaster?,Answer:12,(5) In what state was the Sago mine?,Answer:West Virginia,(6) What organization investigated the disaster?,Answer:the Mine Safety and Health Administration,1|4|4|4|4|4,,
3ZRKL6Z1E94H3JSI3N0CY3RB5TVGSE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:21 PDT 2016,,,3I02618YA175HTBFLDQ1WXJDCJRPUW,AF1MN25P3XFLG,Approved,Fri Oct 21 17:00:33 PDT 2016,Fri Oct 21 17:03:16 PDT 2016,Sun Oct 23 17:03:16 PDT 2016,Sat Oct 22 12:49:48 PDT 2016,,,163,84% (16/19),84% (16/19),84% (16/19),USR: When did the Sago Mine disaster occur?,SYS: 2006,USR: Who was the sole survivor?,SYS: Jr.McCloy,USR: What company owned the Sago Mine?,SYS: International Coal,USR: How many miners died in the disaster?,SYS:twelve,USR: In what state was the Sago mine?,SYS: Virginia,USR: What organization investigated the disaster?,SYS: MSHA,Suggested answer:,(1) On what date did the Sago Mine disaster occur?,"Answer:  Jan. 2, 2006",(2) Who was the sole survivor?,Answer:Randal Mccloy,(3) What company owned the Sago Mine?,Answer:International Coal Group,(4)How many miners died in the disaster?,Answer:12,(5) In what state was the Sago mine?,Answer:West Virginia,(6) What organization investigated the disaster?,Answer:the Mine Safety and Health Administration,111111|5|5|5|5|5,,
3ZRKL6Z1E94H3JSI3N0CY3RB5TVGSE,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:21 PDT 2016,,,3X66WABAJXJF5M5X3A4DFFFLYFQG3H,A1E4TA2Z6SDOEL,Approved,Fri Oct 21 19:14:01 PDT 2016,Fri Oct 21 19:17:08 PDT 2016,Sun Oct 23 19:17:08 PDT 2016,Sat Oct 22 12:49:48 PDT 2016,,,187,100% (3/3),100% (3/3),100% (3/3),USR: When did the Sago Mine disaster occur?,SYS: 2006,USR: Who was the sole survivor?,SYS: Jr.McCloy,USR: What company owned the Sago Mine?,SYS: International Coal,USR: How many miners died in the disaster?,SYS:twelve,USR: In what state was the Sago mine?,SYS: Virginia,USR: What organization investigated the disaster?,SYS: MSHA,Suggested answer:,(1) On what date did the Sago Mine disaster occur?,"Answer:  Jan. 2, 2006",(2) Who was the sole survivor?,Answer:Randal Mccloy,(3) What company owned the Sago Mine?,Answer:International Coal Group,(4)How many miners died in the disaster?,Answer:12,(5) In what state was the Sago mine?,Answer:West Virginia,(6) What organization investigated the disaster?,Answer:the Mine Safety and Health Administration,101101|4|3|3|2|3,,
3T8DUCXY0O7339IPEHZSGR1A3ZE9T5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:02 PDT 2016,,,3U0SRXB7CE6DYG7L14I4NXRY55QNRY,AD3ZSVTCXP0Y5,Rejected,Fri Oct 21 18:42:07 PDT 2016,Fri Oct 21 18:42:32 PDT 2016,Sun Oct 23 18:42:32 PDT 2016,,Sat Oct 22 11:46:02 PDT 2016,The format of your answer is wrong,25,0% (0/18),0% (0/18),0% (0/18),"USR:What is the expansion of ""AMT""?",SYS: Alternative Maximum Tax,USR:When was the AMT added to the Tax Code?,SYS:1969,USR:On what IRS tax form is the AMT calculation done?,SYS:6251,Suggested answer:,"(1)What is the expansion of ""AMT""?",Answer:Alternative Minimum Tax,(2)On what IRS tax form is the AMT calculation done?,Answer:Form 6251.,(3) In what year was the AMT added to the Tax Code?,Answer:1969,,,,,,,,,,,,,111|yes|yes|yes|yes|yes,,
3T8DUCXY0O7339IPEHZSGR1A3ZE9T5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:02 PDT 2016,,,3LYA37P8IROPA35T8U4YVQ5QTOFKBA,A3LXDRJWO7NNOB,Approved,Fri Oct 21 17:16:38 PDT 2016,Fri Oct 21 17:17:30 PDT 2016,Sun Oct 23 17:17:30 PDT 2016,Sat Oct 22 12:49:45 PDT 2016,,,52,93% (13/14),93% (13/14),93% (13/14),"USR:What is the expansion of ""AMT""?",SYS: Alternative Maximum Tax,USR:When was the AMT added to the Tax Code?,SYS:1969,USR:On what IRS tax form is the AMT calculation done?,SYS:6251,Suggested answer:,"(1)What is the expansion of ""AMT""?",Answer:Alternative Minimum Tax,(2)On what IRS tax form is the AMT calculation done?,Answer:Form 6251.,(3) In what year was the AMT added to the Tax Code?,Answer:1969,,,,,,,,,,,,,011|4|4|4|5|4,,
3T8DUCXY0O7339IPEHZSGR1A3ZE9T5,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:12 PDT 2016,7,BatchId:2565336;,1200,172800,Sat Oct 29 11:46:02 PDT 2016,,,3OLQQLKKNTQS6MBV006CVJBYHWSJEA,AF1MN25P3XFLG,Approved,Fri Oct 21 17:25:29 PDT 2016,Fri Oct 21 17:26:24 PDT 2016,Sun Oct 23 17:26:24 PDT 2016,Sat Oct 22 12:49:45 PDT 2016,,,55,84% (16/19),84% (16/19),84% (16/19),"USR:What is the expansion of ""AMT""?",SYS: Alternative Maximum Tax,USR:When was the AMT added to the Tax Code?,SYS:1969,USR:On what IRS tax form is the AMT calculation done?,SYS:6251,Suggested answer:,"(1)What is the expansion of ""AMT""?",Answer:Alternative Minimum Tax,(2)On what IRS tax form is the AMT calculation done?,Answer:Form 6251.,(3) In what year was the AMT added to the Tax Code?,Answer:1969,,,,,,,,,,,,,111|5|5|5|5|5,,
